,id,name,popularity,track_number,uri,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artists,album,release_date
411,7CZYShn64kMixm8gqrTpww,OMG Ponnu,53,4,spotify:track:7CZYShn64kMixm8gqrTpww,0.809,0.714,-9.555,0.0342,0.00169,0.136,0.0573,0.514,130.011,"Sid Sriram, Jonita Gandhi",Sarkar (Tamil) [Original Motion Picture Soundtrack],10/3/2018
501,7fGcPKzKiXAVL0mqesq4dT,Suthudhe Suthudhe,54,4,spotify:track:7fGcPKzKiXAVL0mqesq4dT,0.793,0.844,-8.593,0.0385,0.118,0.0123,0.0979,0.591,119.994,"Yuvan Shankar Raja, Karthik, Sunitha Sarathy",Paiya (Original Motion Picture Soundtrack),11/22/2010
150,5EjVRbQFSLYyeNLlO7qGLY,What a Karavaad,57,4,spotify:track:5EjVRbQFSLYyeNLlO7qGLY,0.431,0.794,-5.78,0.428,0.0759,0,0.85,0.448,75.028,"Anirudh Ravichander, Dhanush",Velai Illa Pattadhaari (Original Motion Picture Soundtrack),1/14/2016
589,05dYneZZZ2mytSmnsvzFoW,Gangu Leader,57,4,spotify:track:05dYneZZZ2mytSmnsvzFoW,0.775,0.86,-5.869,0.269,0.288,0,0.0514,0.644,131.882,Anirudh Ravichander,Gang Leader (Original Motion Picture Soundtrack),9/5/2019
7,4mOmWSdTmf6fSAibGWCKp7,Mental Manadhil,63,4,spotify:track:4mOmWSdTmf6fSAibGWCKp7,0.568,0.886,-7.983,0.081,0.0123,3.40E-05,0.361,0.846,160.054,"A.R. Rahman, Jonita Gandhi",O Kadhal Kanmani (Original Motion Picture Soundtrack),4/7/2015
414,2ZvWoJ82LKCgD0nU9H5ue5,Main Tumhara,63,4,spotify:track:2ZvWoJ82LKCgD0nU9H5ue5,0.236,0.14,-13.478,0.0343,0.916,0.000148,0.087,0.123,76.805,"A.R. Rahman, Jonita Gandhi, Hriday Gattani",Dil Bechara (Original Motion Picture Soundtrack),7/10/2020
366,13wIQbwSuQ4YFvDvtQgSVc,Vaarayo Vaarayo,67,4,spotify:track:13wIQbwSuQ4YFvDvtQgSVc,0.718,0.361,-9.74,0.0298,0.565,0.119,0.151,0.446,103,"Harris Jayaraj, Unnikrishnan, Chinmayi, Mega",Aadhavan (Original Motion Picture Soundtrack),8/9/2009
426,20zCvFZMT85tLeqBy1jcwO,Padana Gopala,13,5,spotify:track:20zCvFZMT85tLeqBy1jcwO,0.876,0.644,-13.847,0.114,0.558,0.013,0.809,0.772,97.199,"Mano, Eeshwar, K. S. Chithra",Gayam,8/1/2014
490,3voVT9SGPZCT6tYXVbwAao,Love Dhebba,23,5,spotify:track:3voVT9SGPZCT6tYXVbwAao,0.788,0.829,-3.712,0.144,0.0827,0.000198,0.114,0.9,134.989,"Deepak, Sravana Bhargavi",Nannaku Prematho (Original Motion Picture Soundtrack),12/25/2015
333,1SuxPUyP3zTyU9MA6k9e1F,Mu Mu Mudante,24,5,spotify:track:1SuxPUyP3zTyU9MA6k9e1F,0.844,0.583,-7.656,0.0555,0.0346,0.000238,0.268,0.969,110.041,"Tippu, Sunitha",Jagadam,3/16/2007
347,66pcLcrEnus8gEcbmsN4vs,Goodachari Main Theme,25,5,spotify:track:66pcLcrEnus8gEcbmsN4vs,0.6,0.846,-7.377,0.0565,0.0163,0.596,0.333,0.441,159.951,Sricharan Pakala,Goodachari,7/23/2018
358,1Zmr2I4xoQdgphKB7or6Ns,Wi Wi Wi Wi Wifi,27,5,spotify:track:1Zmr2I4xoQdgphKB7or6Ns,0.804,0.909,-3.371,0.0475,0.0334,3.18E-05,0.309,0.77,116.038,Harris Jayaraj,S3 (Original Motion Picture Soundtrack),11/28/2016
485,2hFdANP5tt7m26v07Ba34u,Sunday Monday,37,5,spotify:track:2hFdANP5tt7m26v07Ba34u,0.852,0.608,-7.112,0.0706,0.241,0.153,0.0651,0.833,118,"Mani Sharma, Hemachandra Vedala, Malavika",Khaaleja (Original Motion Picture Soundtrack),9/24/2010
325,497aKHFYNcS1z3bliPu45t,Hawa Hawa,41,5,spotify:track:497aKHFYNcS1z3bliPu45t,0.825,0.798,-3.792,0.321,0.361,0,0.194,0.596,137.981,"Mika Singh, Prakriti Kakar",Mubarakan,7/6/2017
386,70aYyuwZG2KxnJ5Yw5irTy,Dil Se,41,5,spotify:track:70aYyuwZG2KxnJ5Yw5irTy,0.817,0.86,-1.771,0.0485,0.242,1.78E-05,0.0512,0.891,94.027,"Karthik, Shweta Mohan",Gabbar Singh,4/15/2012
318,6InORfDvGGMxwR6iUUvS32,Ittage Recchipodham,42,5,spotify:track:6InORfDvGGMxwR6iUUvS32,0.926,0.814,-6.959,0.199,0.12,1.97E-06,0.0811,0.553,102.991,"Geetha Madhuri, Dhanunjay Seepana, Anudeep Dev, Arun",Temper,1/28/2015
4,6lINfLttHSl6Q0uGyCFVsw,Allegro,44,5,spotify:track:6lINfLttHSl6Q0uGyCFVsw,0.776,0.804,-3.274,0.11,0.0526,0.0131,0.0707,0.76,105.051,"Devi Sri Prasad, Rita",Kanthaswamy (Original Motion Picture Soundtrack),5/7/2009
336,5m1GXpMwU55oCr17bNcgyl,Jagadame,44,5,spotify:track:5m1GXpMwU55oCr17bNcgyl,0.713,0.893,-5.259,0.0451,0.0502,0.0528,0.199,0.632,112.985,Kunal Ganjawala,Pokiri,4/8/2006
6,2zpzbfEexXPmymYNWU1Bha,Yevevo,46,5,spotify:track:2zpzbfEexXPmymYNWU1Bha,0.621,0.328,-9.358,0.0302,0.752,0,0.211,0.405,114.967,"Akhil Akkineni, Jonita Gandhi",Hello!,12/6/2017
138,3SwCB7tN5NxOrXURK1cx2A,Stylish Thamizhachi,48,5,spotify:track:3SwCB7tN5NxOrXURK1cx2A,0.676,0.86,-4.271,0.131,0.0804,0,0.059,0.665,80.01,"Yuvan Shankar Raja, M.M. Manasi, Rubba Bend.Psycho Unit",Arrambam (Original Motion Picture Soundtrack),9/23/2013
289,7DogGBT86sbjsNWQSIGLtB,Jenniper Lopez,52,5,spotify:track:7DogGBT86sbjsNWQSIGLtB,0.792,0.916,-7.908,0.18,0.0784,8.64E-06,0.0435,0.845,92.119,"Benny Dayal, Priya",Jalsa,2/28/2008
320,0FSrCEox8bEpO3RD6ZfEr5,Top Lesi Poddi,54,5,spotify:track:0FSrCEox8bEpO3RD6ZfEr5,0.64,0.938,-3.423,0.185,0.104,0.000116,0.119,0.898,82.874,"Sagar, Geetha Madhuri",Idharammayilatho,4/28/2013
482,14ZvcewteMfdD32us40NDC,Nee Selvadigi,54,5,spotify:track:14ZvcewteMfdD32us40NDC,0.491,0.545,-3.468,0.0253,0.717,2.08E-06,0.256,0.256,74.946,Shweta Mohan,Janatha Garage,8/12/2016
581,5MXLGqsMbHMTKbuOOGbeGn,Amma Amma,55,5,spotify:track:5MXLGqsMbHMTKbuOOGbeGn,0.527,0.603,-3.925,0.0405,0.378,0,0.188,0.36,155.004,"Anirudh Ravichander, Dhanush, S. Janaki",Velai Illa Pattadhaari (Original Motion Picture Soundtrack),1/14/2016
580,1Do2hDE0etMakAEQbyOd4L,Aaluma Doluma,56,5,spotify:track:1Do2hDE0etMakAEQbyOd4L,0.544,0.917,-5.853,0.201,0.0764,1.15E-06,0.346,0.638,160.672,"Anirudh Ravichander, Badshah",Vedalam (Original Motion Picture Soundtrack),10/16/2015
356,06urexU7lv41RDdLnMzChi,Oh! Shanthi Shanthi,58,5,spotify:track:06urexU7lv41RDdLnMzChi,0.706,0.597,-7.045,0.041,0.464,0,0.226,0.41,132.91,"Harris Jayaraj, Clinton, S.P.Charan",Vaaranam Aayiram (Original Motion Picture Soundtrack),10/8/2008
416,7LuYc1yBvfvvLC1O7Ng4v4,Uyirin Uyire,58,5,spotify:track:7LuYc1yBvfvvLC1O7Ng4v4,0.689,0.805,-8.496,0.058,0.485,1.46E-06,0.142,0.834,135.528,"KK, K. S. Chithra",Kaakha Kaakha (Original Motion Picture Soundtrack),9/27/2003
384,1vzxYeTJ9dTtyJXkNWVJDZ,En Kadhal Solla,61,5,spotify:track:1vzxYeTJ9dTtyJXkNWVJDZ,0.874,0.412,-5.746,0.0313,0.035,0.00684,0.102,0.56,105.019,"Yuvan Shankar Raja, Tanvi Shah",Paiya (Original Motion Picture Soundtrack),11/22/2010
234,47Cd4WP1ZOK8WXC68kqZ03,Ennadi Maayavi Nee,65,5,spotify:track:47Cd4WP1ZOK8WXC68kqZ03,0.55,0.246,-12.503,0.03,0.834,0.00279,0.0977,0.218,119.836,"Santhosh Narayanan, Sid Sriram",VadaChennai (Original Motion Picture Soundtrack),9/23/2018
159,5DYfTyqUNBmOnQtljQjYk2,Ayyayo,66,5,spotify:track:5DYfTyqUNBmOnQtljQjYk2,0.608,0.705,-5.525,0.0364,0.499,0.000124,0.0878,0.733,75.031,"G. V. Prakash, S. P. Balasubrahmanyam, S.P.Charan, Prashanthini",Aadukalam (Original Motion Picture Soundtrack),11/8/2010
334,20S7lyoAgNXpBKoXG4rM4B,Yekantanga,32,6,spotify:track:20S7lyoAgNXpBKoXG4rM4B,0.767,0.81,-7.033,0.0388,0.181,0.00175,0.126,0.654,106.006,Karunya,Ashok,7/6/2006
317,0Jid8Dg6yoDuLx4B7TBnRD,Dhimmathirigae,37,6,spotify:track:0Jid8Dg6yoDuLx4B7TBnRD,0.866,0.913,-5.076,0.0949,0.369,0.00316,0.0655,0.872,104.997,"Simha, Geetha Madhuri, Priya Hemesh",Srimanthudu,7/18/2015
484,0qVqPTe9U3vaCQJIFMcXEE,Taxi,37,6,spotify:track:0qVqPTe9U3vaCQJIFMcXEE,0.804,0.719,-5.375,0.11,0.0342,6.73E-05,0.0687,0.7,173.975,"Mani Sharma, Ranjith Govind",Khaaleja (Original Motion Picture Soundtrack),9/24/2010
434,2RNMlVEE41K8XQuuTqP8eL,O Priya,42,6,spotify:track:2RNMlVEE41K8XQuuTqP8eL,0.514,0.458,-4.242,0.0377,0.947,0.00568,0.472,0.418,80.468,"S. P. Balasubrahmanyam, K. S. Chithra",Geetanjali,5/10/1989
160,1J5lU9Mndqr74V7yVT8vgm,Ey Inge Paaru,46,6,spotify:track:1J5lU9Mndqr74V7yVT8vgm,0.754,0.837,-4.098,0.0942,0.0667,5.87E-05,0.609,0.823,95.023,Anirudh Ravichander,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),1/14/2016
491,1yVEpXyOeFB0obLo5sTF8F,Niharika,46,6,spotify:track:1yVEpXyOeFB0obLo5sTF8F,0.736,0.664,-4.705,0.0601,0.144,6.16E-06,0.122,0.852,89.993,"Vijay Prakash, Neha Bhasin",Oosaravelli,9/16/2011
319,5oyZumEp7fAIVnQhCKE6YZ,Door Number Okati,47,6,spotify:track:5oyZumEp7fAIVnQhCKE6YZ,0.631,0.84,-6.698,0.31,0.321,0.00272,0.238,0.61,81.003,Geetha Madhuri,Oopiri,2/28/2016
335,1QtFtMgfd7brff3mAGuWg8,Choododhu,48,6,spotify:track:1QtFtMgfd7brff3mAGuWg8,0.812,0.857,-6.149,0.0511,0.0948,0.0185,0.0863,0.663,120.015,"Karthik, Mahalakshmi Iyer",Pokiri,4/8/2006
316,5kmh1Zf0hYESmxwDI1IosB,Gundu Sudhi,54,6,spotify:track:5kmh1Zf0hYESmxwDI1IosB,0.67,0.702,-6.773,0.0416,0.564,2.27E-06,0.303,0.835,134.87,"M. M. Keeravani, Sunitha",Chatrapathi,9/25/2005
588,7zEqY4oGrTVOx85VlRSymi,Tamilselvi,54,6,spotify:track:7zEqY4oGrTVOx85VlRSymi,0.696,0.931,-4.089,0.0636,0.0798,5.89E-06,0.234,0.847,89.972,"Anirudh Ravichander, Nakash Aziz",Remo (Original Motion Picture Soundtrack),9/5/2016
380,1RQw9ruSPj5Is7OzqG09Zs,Unnaale Unnaale,59,6,spotify:track:1RQw9ruSPj5Is7OzqG09Zs,0.784,0.629,-9.754,0.0424,0.364,2.40E-06,0.0941,0.843,101.016,"Karthik, Krishh, Harini",Unnale Unnale,12/31/2006
433,5JXlco11iEcsd18MRehIHr,Om Namaha,42,7,spotify:track:5JXlco11iEcsd18MRehIHr,0.799,0.756,-2.791,0.0323,0.834,0.233,0.068,0.772,109.562,"S. P. Balasubrahmanyam, S. Janaki",Geetanjali,5/10/1989
427,1BftYfxjWNKjshPlkQaqe1,Nachave Nizam Pori,43,7,spotify:track:1BftYfxjWNKjshPlkQaqe1,0.806,0.947,-4.246,0.0705,0.149,0.00132,0.135,0.707,107.984,"Adnan Sami, Sunitha Rao",Varsham,12/17/2003
431,5PXmfhFNAxiqK86Xknc1HB,Darlingey,45,7,spotify:track:5PXmfhFNAxiqK86Xknc1HB,0.813,0.9,-3.528,0.145,0.178,0.000121,0.229,0.904,141.938,"Devi Sri Prasad, Geetha Madhuri",Mirchi,1/5/2013
432,4KDq9bn0wdEbIFQDi1CGgj,Apudo Ipudo,61,7,spotify:track:4KDq9bn0wdEbIFQDi1CGgj,0.88,0.711,-9.529,0.104,0.0519,0.00201,0.0667,0.819,102.986,Siddharth,Bommarillu,8/14/2006
500,2WO5nzB7QtKn9ZRc9Jkalt,Annul Maelae,64,7,spotify:track:2WO5nzB7QtKn9ZRc9Jkalt,0.773,0.436,-10.972,0.0321,0.672,0.00678,0.197,0.533,115.917,"Harris Jayaraj, Sudha Ragunathan",Vaaranam Aayiram (Original Motion Picture Soundtrack),10/8/2008
161,5A6cWSeDqJqMwt2ylrVHko,Naan Dhaan Da Mass,48,8,spotify:track:5A6cWSeDqJqMwt2ylrVHko,0.655,0.809,-6.634,0.104,0.0812,0,0.185,0.559,85.023,"Santhosh Narayanan, ofRO, Arivu",Jagame Thandhiram (Original Motion Picture Soundtrack),6/7/2021
474,4PML5RtrVcYAwTTS46otXB,Vaathi Raid,62,8,spotify:track:4PML5RtrVcYAwTTS46otXB,0.806,0.93,-3.404,0.132,0.253,1.94E-05,0.106,0.666,100.016,"Anirudh Ravichander, Arivu",Master (Original Motion Picture Soundtrack),3/16/2020
